t, dist, e_dist, dist_err, input, output, error
3.562400, 4.999599, -4.952456, 9.952055, -1.570796, -1.574387, 0.003591, 
3.562500, 5.000000, -4.920937, 9.920937, -1.570796, -1.574381, 0.003585, 
3.562600, 4.999611, -4.889415, 9.889026, -1.570796, -1.574374, 0.003578, 
3.562700, 4.998433, -4.857896, 9.856329, -1.570796, -1.574368, 0.003572, 
3.562800, 4.996465, -4.826384, 9.822849, -1.570796, -1.574361, 0.003565, 
3.562900, 4.993708, -4.794885, 9.788593, -1.570796, -1.574355, 0.003559, 
3.563000, 4.990163, -4.763403, 9.753566, -1.570796, -1.574348, 0.003552, 
3.563100, 4.985830, -4.731943, 9.717773, -1.570796, -1.574341, 0.003545, 
3.563200, 4.980709, -4.700511, 9.681220, -1.570796, -1.574333, 0.003537, 
3.563300, 4.974802, -4.669111, 9.643913, -1.570796, -1.574326, 0.003530, 
3.563400, 4.968109, -4.637748, 9.605857, -1.570796, -1.574319, 0.003523, 
3.563500, 4.960632, -4.606428, 9.567060, -1.570796, -1.574311, 0.003515, 
3.563600, 4.952371, -4.575154, 9.527526, -1.570796, -1.574303, 0.003507, 
3.563700, 4.943329, -4.543933, 9.487262, -1.570796, -1.574295, 0.003499, 
3.563800, 4.933505, -4.512769, 9.446274, -1.570796, -1.574287, 0.003491, 
3.563900, 4.922903, -4.481667, 9.404570, -1.570796, -1.574279, 0.003483, 
3.564000, 4.911524, -4.450631, 9.362155, -1.570796, -1.574271, 0.003475, 
3.564100, 4.899368, -4.419667, 9.319036, -1.570796, -1.574262, 0.003466, 
3.564200, 4.886439, -4.388780, 9.275220, -1.570796, -1.574254, 0.003458, 
3.564300, 4.872739, -4.357975, 9.230713, -1.570796, -1.574245, 0.003449, 
3.564400, 4.858269, -4.327255, 9.185524, -1.570796, -1.574236, 0.003440, 
3.564500, 4.843032, -4.296627, 9.139659, -1.570796, -1.574227, 0.003431, 
3.564600, 4.827030, -4.266095, 9.093125, -1.570796, -1.574218, 0.003422, 
3.564700, 4.810266, -4.235664, 9.045930, -1.570796, -1.574209, 0.003413, 
3.564800, 4.792742, -4.205339, 8.998081, -1.570796, -1.574200, 0.003404, 
3.564900, 4.774461, -4.175124, 8.949585, -1.570796, -1.574190, 0.003394, 
3.565000, 4.755427, -4.145025, 8.900451, -1.570796, -1.574181, 0.003385, 
3.565100, 4.735641, -4.115045, 8.850686, -1.570796, -1.574171, 0.003375, 
3.565200, 4.715108, -4.085190, 8.800298, -1.570796, -1.574161, 0.003365, 
3.565300, 4.693830, -4.055465, 8.749295, -1.570796, -1.574151, 0.003355, 
3.565400, 4.671811, -4.025873, 8.697684, -1.570796, -1.574141, 0.003345, 
3.565500, 4.649054, -3.996421, 8.645475, -1.570796, -1.574131, 0.003335, 
3.565600, 4.625563, -3.967112, 8.592675, -1.570796, -1.574121, 0.003325, 
3.565700, 4.601342, -3.937951, 8.539293, -1.570796, -1.574111, 0.003315, 
3.565800, 4.576394, -3.908943, 8.485337, -1.570796, -1.574100, 0.003304, 
3.565900, 4.550723, -3.880092, 8.430815, -1.570796, -1.574090, 0.003294, 
3.566000, 4.524334, -3.851403, 8.375737, -1.570796, -1.574079, 0.003283, 
3.566100, 4.497230, -3.822880, 8.320110, -1.570796, -1.574068, 0.003272, 
3.566200, 4.469416, -3.794528, 8.263945, -1.570796, -1.574057, 0.003261, 
3.566300, 4.440896, -3.766352, 8.207249, -1.570796, -1.574046, 0.003250, 
3.566400, 4.411676, -3.738355, 8.150031, -1.570796, -1.574035, 0.003239, 
3.566500, 4.381758, -3.710543, 8.092301, -1.570796, -1.574024, 0.003228, 
3.566600, 4.351148, -3.682919, 8.034068, -1.570796, -1.574013, 0.003217, 
3.566700, 4.319852, -3.655488, 7.975340, -1.570796, -1.574001, 0.003205, 
3.566800, 4.287873, -3.628255, 7.916128, -1.570796, -1.573990, 0.003194, 
3.566900, 4.255217, -3.601223, 7.856440, -1.570796, -1.573978, 0.003182, 
3.567000, 4.221889, -3.574397, 7.796286, -1.570796, -1.573967, 0.003171, 
3.567100, 4.187895, -3.547781, 7.735676, -1.570796, -1.573955, 0.003159, 
3.567200, 4.153239, -3.521379, 7.674619, -1.570796, -1.573943, 0.003147, 
3.567300, 4.117927, -3.495196, 7.613124, -1.570796, -1.573931, 0.003135, 
3.567400, 4.081966, -3.469236, 7.551201, -1.570796, -1.573919, 0.003123, 
3.567500, 4.045359, -3.443502, 7.488861, -1.570796, -1.573907, 0.003111, 
3.567600, 4.008114, -3.417999, 7.426113, -1.570796, -1.573895, 0.003099, 
3.567700, 3.970235, -3.392731, 7.362966, -1.570796, -1.573883, 0.003087, 
3.567800, 3.931730, -3.367701, 7.299432, -1.570796, -1.573871, 0.003075, 
3.567900, 3.892604, -3.342915, 7.235519, -1.570796, -1.573858, 0.003062, 
3.568000, 3.852863, -3.318375, 7.171238, -1.570796, -1.573846, 0.003050, 
3.568100, 3.812514, -3.294085, 7.106600, -1.570796, -1.573833, 0.003037, 
3.568200, 3.771563, -3.270050, 7.041614, -1.570796, -1.573821, 0.003025, 
3.568300, 3.730016, -3.246274, 6.976290, -1.570796, -1.573808, 0.003012, 
3.568400, 3.687881, -3.222759, 6.910639, -1.570796, -1.573796, 0.003000, 
3.568500, 3.645162, -3.199509, 6.844672, -1.570796, -1.573783, 0.002987, 
3.568600, 3.601869, -3.176529, 6.778398, -1.570796, -1.573770, 0.002974, 
3.568700, 3.558006, -3.153822, 6.711829, -1.570796, -1.573757, 0.002961, 
3.568800, 3.513582, -3.131392, 6.644974, -1.570796, -1.573745, 0.002949, 
3.568900, 3.468603, -3.109241, 6.577844, -1.570796, -1.573732, 0.002936, 
3.569000, 3.423076, -3.087375, 6.510450, -1.570796, -1.573719, 0.002923, 
3.569100, 3.377008, -3.065795, 6.442803, -1.570796, -1.573706, 0.002910, 
3.569200, 3.330407, -3.044505, 6.374913, -1.570796, -1.573693, 0.002897, 
3.569300, 3.283281, -3.023510, 6.306790, -1.570796, -1.573679, 0.002883, 
3.569400, 3.235636, -3.002811, 6.238447, -1.570796, -1.573666, 0.002870, 
3.569500, 3.187479, -2.982413, 6.169893, -1.570796, -1.573653, 0.002857, 
3.569600, 3.138820, -2.962318, 6.101139, -1.570796, -1.573640, 0.002844, 
3.569700, 3.089665, -2.942531, 6.032196, -1.570796, -1.573627, 0.002831, 
3.569800, 3.040022, -2.923053, 5.963075, -1.570796, -1.573613, 0.002817, 
3.569900, 2.989899, -2.903888, 5.893787, -1.570796, -1.573600, 0.002804, 
3.570000, 2.939304, -2.885039, 5.824343, -1.570796, -1.573587, 0.002791, 
3.570100, 2.888244, -2.866509, 5.754754, -1.570796, -1.573573, 0.002777, 
3.570200, 2.836729, -2.848301, 5.685030, -1.570796, -1.573560, 0.002764, 
3.570300, 2.784766, -2.830418, 5.615183, -1.570796, -1.573547, 0.002751, 
3.570400, 2.732363, -2.812862, 5.545225, -1.570796, -1.573533, 0.002737, 
3.570500, 2.679528, -2.795637, 5.475165, -1.570796, -1.573520, 0.002724, 
3.570600, 2.626270, -2.778744, 5.405015, -1.570796, -1.573506, 0.002710, 
3.570700, 2.572598, -2.762188, 5.334786, -1.570796, -1.573493, 0.002697, 
3.570800, 2.518519, -2.745970, 5.264489, -1.570796, -1.573479, 0.002683, 
3.570900, 2.464043, -2.730093, 5.194136, -1.570796, -1.573466, 0.002670, 
3.571000, 2.409177, -2.714559, 5.123736, -1.570796, -1.573453, 0.002657, 
3.571100, 2.353932, -2.699371, 5.053303, -1.570796, -1.573439, 0.002643, 
3.571200, 2.298314, -2.684532, 4.982846, -1.570796, -1.573426, 0.002630, 
3.571300, 2.242333, -2.670043, 4.912376, -1.570796, -1.573412, 0.002616, 
3.571400, 2.185999, -2.655907, 4.841905, -1.570796, -1.573399, 0.002603, 
3.571500, 2.129319, -2.642126, 4.771445, -1.570796, -1.573385, 0.002589, 
3.571600, 2.072303, -2.628702, 4.701005, -1.570796, -1.573372, 0.002576, 
3.571700, 2.014959, -2.615638, 4.630598, -1.570796, -1.573358, 0.002562, 
3.571800, 1.957298, -2.602936, 4.560234, -1.570796, -1.573345, 0.002549, 
3.571900, 1.899327, -2.590597, 4.489924, -1.570796, -1.573331, 0.002535, 
3.572000, 1.841057, -2.578623, 4.419680, -1.570796, -1.573318, 0.002522, 
3.572100, 1.782496, -2.567017, 4.349513, -1.570796, -1.573304, 0.002508, 
3.572200, 1.723653, -2.555780, 4.279433, -1.570796, -1.573291, 0.002495, 
3.572300, 1.664538, -2.544914, 4.209452, -1.570796, -1.573278, 0.002482, 
3.572400, 1.605160, -2.534421, 4.139581, -1.570796, -1.573264, 0.002468, 
3.572500, 1.545529, -2.524302, 4.069831, -1.570796, -1.573251, 0.002455, 
3.572600, 1.485654, -2.514559, 4.000212, -1.570796, -1.573238, 0.002442, 
3.572700, 1.425544, -2.505193, 3.930737, -1.570796, -1.573225, 0.002429, 
3.572800, 1.365209, -2.496206, 3.861415, -1.570796, -1.573211, 0.002415, 
3.572900, 1.304658, -2.487600, 3.792258, -1.570796, -1.573198, 0.002402, 
3.573000, 1.243902, -2.479376, 3.723277, -1.570796, -1.573185, 0.002389, 
3.573100, 1.182949, -2.471534, 3.654483, -1.570796, -1.573172, 0.002376, 
3.573200, 1.121809, -2.464077, 3.585886, -1.570796, -1.573159, 0.002363, 
3.573300, 1.060492, -2.457005, 3.517497, -1.570796, -1.573146, 0.002350, 
3.573400, 0.999008, -2.450320, 3.449327, -1.570796, -1.573133, 0.002337, 
3.573500, 0.937365, -2.444022, 3.381388, -1.570796, -1.573120, 0.002324, 
3.573600, 0.875575, -2.438113, 3.313688, -1.570796, -1.573107, 0.002311, 
3.573700, 0.813647, -2.432594, 3.246240, -1.570796, -1.573094, 0.002298, 
3.573800, 0.751590, -2.427465, 3.179054, -1.570796, -1.573081, 0.002285, 
3.573900, 0.689414, -2.422727, 3.112141, -1.570796, -1.573069, 0.002273, 
3.574000, 0.627130, -2.418381, 3.045511, -1.570796, -1.573056, 0.002260, 
3.574100, 0.564746, -2.414428, 2.979174, -1.570796, -1.573043, 0.002247, 
3.574200, 0.502273, -2.410868, 2.913141, -1.570796, -1.573031, 0.002235, 
3.574300, 0.439721, -2.407702, 2.847423, -1.570796, -1.573018, 0.002222, 
3.574400, 0.377100, -2.404930, 2.782030, -1.570796, -1.573006, 0.002210, 
3.574500, 0.314419, -2.402553, 2.716972, -1.570796, -1.572994, 0.002198, 
3.574600, 0.251688, -2.400572, 2.652260, -1.570796, -1.572981, 0.002185, 
3.574700, 0.188918, -2.398985, 2.587903, -1.570796, -1.572969, 0.002173, 
3.574800, 0.126118, -2.397795, 2.523912, -1.570796, -1.572957, 0.002161, 
3.574900, 0.063297, -2.397000, 2.460298, -1.570796, -1.572945, 0.002149, 
3.575000, 0.000467, -2.396602, 2.397069, -1.570796, -1.572933, 0.002137, 
3.575100, -0.062363, -2.396599, 2.334236, -1.570796, -1.572921, 0.002125, 
3.575200, -0.125183, -2.396993, 2.271809, -1.570796, -1.572909, 0.002113, 
3.575300, -0.187984, -2.397782, 2.209798, -1.570796, -1.572897, 0.002101, 
3.575400, -0.250755, -2.398968, 2.148213, -1.570796, -1.572886, 0.002090, 
3.575500, -0.313486, -2.400549, 2.087063, -1.570796, -1.572874, 0.002078, 
3.575600, -0.376168, -2.402526, 2.026358, -1.570796, -1.572863, 0.002067, 
3.575700, -0.438790, -2.404898, 1.966107, -1.570796, -1.572851, 0.002055, 
3.575800, -0.501344, -2.407665, 1.906321, -1.570796, -1.572840, 0.002044, 
3.575900, -0.563817, -2.410826, 1.847008, -1.570796, -1.572829, 0.002033, 
3.576000, -0.626202, -2.414381, 1.788178, -1.570796, -1.572818, 0.002022, 
3.576100, -0.688488, -2.418329, 1.729840, -1.570796, -1.572807, 0.002011, 
3.576200, -0.750666, -2.422670, 1.672004, -1.570796, -1.572796, 0.002000, 
3.576300, -0.812725, -2.427403, 1.614678, -1.570796, -1.572785, 0.001989, 
3.576400, -0.874655, -2.432527, 1.557872, -1.570796, -1.572774, 0.001978, 
3.576500, -0.936447, -2.438041, 1.501594, -1.570796, -1.572764, 0.001968, 
3.576600, -0.998092, -2.443945, 1.445854, -1.570796, -1.572753, 0.001957, 
3.576700, -1.059579, -2.450238, 1.390660, -1.570796, -1.572743, 0.001947, 
3.576800, -1.120898, -2.456919, 1.336020, -1.570796, -1.572732, 0.001936, 
3.576900, -1.182041, -2.463986, 1.281945, -1.570796, -1.572722, 0.001926, 
3.577000, -1.242997, -2.471438, 1.228441, -1.570796, -1.572712, 0.001916, 
3.577100, -1.303756, -2.479275, 1.175519, -1.570796, -1.572702, 0.001906, 
3.577200, -1.364310, -2.487494, 1.123185, -1.570796, -1.572692, 0.001896, 
3.577300, -1.424648, -2.496096, 1.071448, -1.570796, -1.572683, 0.001887, 
3.577400, -1.484761, -2.505078, 1.020316, -1.570796, -1.572673, 0.001877, 
3.577500, -1.544640, -2.514439, 0.969798, -1.570796, -1.572663, 0.001867, 
3.577600, -1.604275, -2.524177, 0.919902, -1.570796, -1.572654, 0.001858, 
3.577700, -1.663657, -2.534291, 0.870635, -1.570796, -1.572645, 0.001849, 
3.577800, -1.722776, -2.544780, 0.822004, -1.570796, -1.572636, 0.001840, 
3.577900, -1.781622, -2.555641, 0.774019, -1.570796, -1.572627, 0.001831, 
3.578000, -1.840188, -2.566874, 0.726686, -1.570796, -1.572618, 0.001822, 
3.578100, -1.898463, -2.578475, 0.680012, -1.570796, -1.572609, 0.001813, 
3.578200, -1.956438, -2.590444, 0.634006, -1.570796, -1.572601, 0.001805, 
3.578300, -2.014104, -2.602779, 0.588674, -1.570796, -1.572592, 0.001796, 
3.578400, -2.071452, -2.615477, 0.544024, -1.570796, -1.572584, 0.001788, 
3.578500, -2.128473, -2.628536, 0.500063, -1.570796, -1.572575, 0.001779, 
3.578600, -2.185158, -2.641955, 0.456797, -1.570796, -1.572567, 0.001771, 
3.578700, -2.241498, -2.655731, 0.414233, -1.570796, -1.572559, 0.001763, 
3.578800, -2.297484, -2.669863, 0.372379, -1.570796, -1.572552, 0.001756, 
3.578900, -2.353107, -2.684347, 0.331241, -1.570796, -1.572544, 0.001748, 
3.579000, -2.408358, -2.699183, 0.290824, -1.570796, -1.572536, 0.001740, 
3.579100, -2.463230, -2.714366, 0.251136, -1.570796, -1.572529, 0.001733, 
3.579200, -2.517712, -2.729895, 0.212184, -1.570796, -1.572522, 0.001726, 
3.579300, -2.571796, -2.745768, 0.173972, -1.570796, -1.572515, 0.001719, 
3.579400, -2.625475, -2.761982, 0.136507, -1.570796, -1.572508, 0.001712, 
3.579500, -2.678739, -2.778534, 0.099795, -1.570796, -1.572501, 0.001705, 
3.579600, -2.731580, -2.795422, 0.063843, -1.570796, -1.572494, 0.001698, 
3.579700, -2.783989, -2.812643, 0.028654, -1.570796, -1.572488, 0.001692, 
3.579800, -2.835959, -2.830195, -0.005764, -1.570796, -1.572481, 0.001685, 
3.579900, -2.887481, -2.848074, -0.039407, -1.570796, -1.572475, 0.001679, 
3.580000, -2.938548, -2.866278, -0.072269, -1.570796, -1.572469, 0.001673, 
3.580100, -2.989150, -2.884804, -0.104346, -1.570796, -1.572463, 0.001667, 
3.580200, -3.039280, -2.903649, -0.135631, -1.570796, -1.572457, 0.001661, 
3.580300, -3.088930, -2.922810, -0.166120, -1.570796, -1.572452, 0.001656, 
3.580400, -3.138092, -2.942284, -0.195809, -1.570796, -1.572446, 0.001650, 
3.580500, -3.186759, -2.962068, -0.224691, -1.570796, -1.572441, 0.001645, 
3.580600, -3.234923, -2.982159, -0.252764, -1.570796, -1.572436, 0.001640, 
3.580700, -3.282576, -3.002553, -0.280023, -1.570796, -1.572431, 0.001635, 
3.580800, -3.329710, -3.023248, -0.306463, -1.570796, -1.572426, 0.001630, 
3.580900, -3.376319, -3.044240, -0.332079, -1.570796, -1.572421, 0.001625, 
3.581000, -3.422394, -3.065525, -0.356869, -1.570796, -1.572417, 0.001621, 
3.581100, -3.467929, -3.087102, -0.380828, -1.570796, -1.572413, 0.001617, 
3.581200, -3.512917, -3.108965, -0.403952, -1.570796, -1.572408, 0.001612, 
3.581300, -3.557349, -3.131112, -0.426238, -1.570796, -1.572404, 0.001608, 
3.581400, -3.601220, -3.153539, -0.447682, -1.570796, -1.572400, 0.001604, 
3.581500, -3.644523, -3.176242, -0.468280, -1.570796, -1.572397, 0.001601, 
3.581600, -3.687249, -3.199219, -0.488031, -1.570796, -1.572393, 0.001597, 
3.581700, -3.729394, -3.222465, -0.506929, -1.570796, -1.572390, 0.001594, 
3.581800, -3.770949, -3.245976, -0.524973, -1.570796, -1.572387, 0.001591, 
3.581900, -3.811910, -3.269750, -0.542160, -1.570796, -1.572384, 0.001588, 
3.582000, -3.852268, -3.293782, -0.558486, -1.570796, -1.572381, 0.001585, 
3.582100, -3.892018, -3.318068, -0.573950, -1.570796, -1.572378, 0.001582, 
3.582200, -3.931153, -3.342605, -0.588548, -1.570796, -1.572375, 0.001579, 
3.582300, -3.969667, -3.367388, -0.602279, -1.570796, -1.572373, 0.001577, 
3.582400, -4.007555, -3.392415, -0.615140, -1.570796, -1.572371, 0.001575, 
3.582500, -4.044810, -3.417680, -0.627130, -1.570796, -1.572369, 0.001573, 
3.582600, -4.081426, -3.443180, -0.638246, -1.570796, -1.572367, 0.001571, 
3.582700, -4.117397, -3.468911, -0.648487, -1.570796, -1.572365, 0.001569, 
3.582800, -4.152719, -3.494868, -0.657850, -1.570796, -1.572364, 0.001568, 
3.582900, -4.187384, -3.521049, -0.666336, -1.570796, -1.572362, 0.001566, 
3.583000, -4.221389, -3.547448, -0.673941, -1.570796, -1.572361, 0.001565, 
3.583100, -4.254726, -3.574061, -0.680666, -1.570796, -1.572360, 0.001564, 
3.583200, -4.287392, -3.600884, -0.686508, -1.570796, -1.572359, 0.001563, 
3.583300, -4.319381, -3.627914, -0.691468, -1.570796, -1.572358, 0.001562, 
3.583400, -4.350688, -3.655145, -0.695543, -1.570796, -1.572358, 0.001562, 
3.583500, -4.381308, -3.682573, -0.698735, -1.570796, -1.572358, 0.001562, 
3.583600, -4.411236, -3.710194, -0.701041, -1.570796, -1.572357, 0.001561, 
3.583700, -4.440467, -3.738004, -0.702463, -1.570796, -1.572357, 0.001561, 
3.583800, -4.468997, -3.765999, -0.702998, -1.570796, -1.572357, 0.001561, 
3.583900, -4.496821, -3.794173, -0.702649, -1.570796, -1.572358, 0.001562, 
3.584000, -4.523936, -3.822522, -0.701413, -1.570796, -1.572358, 0.001562, 
3.584100, -4.550336, -3.851043, -0.699293, -1.570796, -1.572359, 0.001563, 
3.584200, -4.576017, -3.879730, -0.696287, -1.570796, -1.572360, 0.001564, 
3.584300, -4.600976, -3.908579, -0.692397, -1.570796, -1.572361, 0.001565, 
3.584400, -4.625208, -3.937585, -0.687623, -1.570796, -1.572362, 0.001566, 
3.584500, -4.648710, -3.966744, -0.681966, -1.570796, -1.572363, 0.001567, 
3.584600, -4.671478, -3.996051, -0.675427, -1.570796, -1.572365, 0.001569, 
3.584700, -4.693508, -4.025502, -0.668006, -1.570796, -1.572366, 0.001570, 
3.584800, -4.714797, -4.055091, -0.659705, -1.570796, -1.572368, 0.001572, 
3.584900, -4.735341, -4.084815, -0.650526, -1.570796, -1.572370, 0.001574, 
3.585000, -4.755138, -4.114668, -0.640469, -1.570796, -1.572372, 0.001576, 
3.585100, -4.774183, -4.144646, -0.629537, -1.570796, -1.572375, 0.001579, 
3.585200, -4.792475, -4.174745, -0.617731, -1.570796, -1.572377, 0.001581, 
3.585300, -4.810010, -4.204958, -0.605052, -1.570796, -1.572380, 0.001584, 
3.585400, -4.826786, -4.235282, -0.591504, -1.570796, -1.572383, 0.001587, 
3.585500, -4.842799, -4.265712, -0.577088, -1.570796, -1.572386, 0.001590, 
3.585600, -4.858048, -4.296242, -0.561805, -1.570796, -1.572389, 0.001593, 
3.585700, -4.872529, -4.326869, -0.545660, -1.570796, -1.572392, 0.001596, 
3.585800, -4.886241, -4.357587, -0.528654, -1.570796, -1.572395, 0.001599, 
3.585900, -4.899182, -4.388392, -0.510790, -1.570796, -1.572399, 0.001603, 
3.586000, -4.911348, -4.419278, -0.492071, -1.570796, -1.572403, 0.001607, 
3.586100, -4.922740, -4.450241, -0.472499, -1.570796, -1.572407, 0.001611, 
3.586200, -4.933353, -4.481275, -0.452078, -1.570796, -1.572411, 0.001615, 
3.586300, -4.943188, -4.512377, -0.430811, -1.570796, -1.572415, 0.001619, 
3.586400, -4.952243, -4.543540, -0.408702, -1.570796, -1.572420, 0.001624, 
3.586500, -4.960515, -4.574761, -0.385754, -1.570796, -1.572424, 0.001628, 
3.586600, -4.968004, -4.606034, -0.361970, -1.570796, -1.572429, 0.001633, 
3.586700, -4.974708, -4.637354, -0.337354, -1.570796, -1.572434, 0.001638, 
3.586800, -4.980627, -4.668716, -0.311911, -1.570796, -1.572439, 0.001643, 
3.586900, -4.985759, -4.700115, -0.285644, -1.570796, -1.572444, 0.001648, 
3.587000, -4.990104, -4.731547, -0.258557, -1.570796, -1.572450, 0.001654, 
3.587100, -4.993661, -4.763006, -0.230655, -1.570796, -1.572455, 0.001659, 
3.587200, -4.996430, -4.794488, -0.201942, -1.570796, -1.572461, 0.001665, 
3.587300, -4.998409, -4.825987, -0.172422, -1.570796, -1.572467, 0.001671, 
3.587400, -4.999599, -4.857499, -0.142101, -1.570796, -1.572473, 0.001677, 
3.587500, -5.000000, -4.889018, -0.110982, -1.570796, -1.572479, 0.001683, 
3.587600, -4.999611, -4.920539, -0.079072, -1.570796, -1.572485, 0.001689, 
3.587700, -4.998433, -4.952059, -0.046374, -1.570796, -1.572492, 0.001696, 
3.587800, -4.996465, -4.983570, -0.012895, -1.570796, -1.572498, 0.001702, 
3.587900, -4.993708, -5.015070, 0.021361, -1.570796, -1.572505, 0.001709, 
3.588000, -4.990163, -5.046552, 0.056389, -1.570796, -1.572512, 0.001716, 
3.588100, -4.985830, -5.078011, 0.092181, -1.570796, -1.572519, 0.001723, 
3.588200, -4.980709, -5.109443, 0.128734, -1.570796, -1.572526, 0.001730, 
3.588300, -4.974802, -5.140843, 0.166041, -1.570796, -1.572534, 0.001738, 
3.588400, -4.968109, -5.172206, 0.204097, -1.570796, -1.572541, 0.001745, 
3.588500, -4.960632, -5.203527, 0.242894, -1.570796, -1.572549, 0.001753, 
3.588600, -4.952372, -5.234800, 0.282428, -1.570796, -1.572556, 0.001760, 
3.588700, -4.943329, -5.266021, 0.322692, -1.570796, -1.572564, 0.001768, 
3.588800, -4.933506, -5.297185, 0.363679, -1.570796, -1.572572, 0.001776, 
3.588900, -4.922904, -5.328288, 0.405384, -1.570796, -1.572580, 0.001784, 
3.589000, -4.911524, -5.359323, 0.447799, -1.570796, -1.572589, 0.001793, 
3.589100, -4.899369, -5.390287, 0.490918, -1.570796, -1.572597, 0.001801, 
3.589200, -4.886440, -5.421174, 0.534734, -1.570796, -1.572606, 0.001810, 
3.589300, -4.872740, -5.451980, 0.579240, -1.570796, -1.572614, 0.001818, 
3.589400, -4.858270, -5.482699, 0.624429, -1.570796, -1.572623, 0.001827, 
3.589500, -4.843032, -5.513327, 0.670294, -1.570796, -1.572632, 0.001836, 
3.589600, -4.827031, -5.543859, 0.716828, -1.570796, -1.572641, 0.001845, 
3.589700, -4.810266, -5.574290, 0.764023, -1.570796, -1.572650, 0.001854, 
3.589800, -4.792743, -5.604615, 0.811873, -1.570796, -1.572660, 0.001864, 
3.589900, -4.774462, -5.634830, 0.860368, -1.570796, -1.572669, 0.001873, 
